incident_id,date,year,month,day,inc_type_code,inc_type_cat,inc_type_desc,prop_use_code,prop_use_cat,prop_use_desc,aid_code,aid_desc,address,agency_name,addr_norm,parcel_id
0001184,2020-08-15 09:28:19,2020,8.0,15.0,611,6 - Good Intent Call,Dispatched and cancelled en route,142,1 - Assembly,Clubhouse,4,4 - Automatic aid given,7100 NEW ALBANY LINKS DR 43054,Jefferson Township Fire Department,7100 NEW ALBANY LINKS DRIVE,
0001181,2020-08-14 16:59:38,2020,8.0,14.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,255 S WAGGONER RD 43068,Jefferson Township Fire Department,255 WAGGONER ROAD,067-000012
0001180,2020-08-14 11:55:24,2020,8.0,14.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,4653 KITZMILLER RD 43054,Jefferson Township Fire Department,4653 KITZMILLER ROAD,
0001173,2020-08-12 16:39:29,2020,8.0,12.0,671,6 - Good Intent Call,HazMat release investigation w/no HazMat,,,,4,4 - Automatic aid given,191 GRANVILLE ST 43230,Jefferson Township Fire Department,191 GRANVILLE STREET,
0001168,2020-08-10 23:31:34,2020,8.0,10.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,258 KINGSMEADOW LN 43004,Jefferson Township Fire Department,258 KINGSMEADOW LANE,068-000156
0001166,2020-08-10 11:28:47,2020,8.0,10.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1575 FOXHALL RD 43004,Jefferson Township Fire Department,1575 FOXHALL ROAD,170-002069
0001165,2020-08-09 10:35:05,2020,8.0,9.0,743,7 - False Alarm & False Call,"Smoke detector activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,2993 N REYNOLDSBURG-NEW ALBANY RD 43004,Jefferson Township Fire Department,2993 REYNOLDSBURG-NEW ALBANY ROAD,
0001158,2020-08-07 19:10:08,2020,8.0,7.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,886 NOYES DR 43068,Jefferson Township Fire Department,886 NOYES DRIVE,
0001153,2020-08-07 09:09:34,2020,8.0,7.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,748 TAYLOR RD 43230,Jefferson Township Fire Department,748 TAYLOR ROAD,
0001152,2020-08-07 06:34:39,2020,8.0,7.0,611,6 - Good Intent Call,Dispatched and cancelled en route,213,2 - Educational,"Elementary school, including kindergarten",4,4 - Automatic aid given,349 SHADY SPRING DR 43230,Jefferson Township Fire Department,349 SHADY SPRING DRIVE,
0001145,2020-08-04 20:18:40,2020,8.0,4.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,6991 WYNFIELD DR 43004,Jefferson Township Fire Department,6991 WYNFIELD DRIVE,170-002370
0001140,2020-08-03 13:04:22,2020,8.0,3.0,736,7 - False Alarm & False Call,CO detector activation due to malfunction,419,4 - Residential,1 or 2 family dwelling,,,1265 MORNINGSIDE ST 43004,Jefferson Township Fire Department,1265 MORNINGSIDE STREET,171-001762
0001136,2020-08-03 05:18:43,2020,8.0,3.0,813,8 - Severe Weather & Natural Disaster,"Wind storm, tornado/hurricane assessment",419,4 - Residential,1 or 2 family dwelling,,,6359 HEADLEY HEIGHTS CT 43230,Jefferson Township Fire Department,6359 HEADLEY HEIGHTS COURT,170-001710
0001135,2020-08-02 15:59:58,2020,8.0,2.0,746,7 - False Alarm & False Call,"Carbon monoxide detector activation, no CO",419,4 - Residential,1 or 2 family dwelling,,,8197 NARROW LEAF DR 43004,Jefferson Township Fire Department,8197 NARROW LEAF DRIVE,
0001130,2020-08-02 06:47:22,2020,8.0,2.0,735,7 - False Alarm & False Call,Alarm system sounded due to malfunction,,,,4,4 - Automatic aid given,1700 EASTGATE PKWY 43004,Jefferson Township Fire Department,1700 EASTGATE PARKWAY,
0001127,2020-08-01 10:32:38,2020,8.0,1.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,2866 CORDELLA ST 43004,Jefferson Township Fire Department,2866 CORDELLA STREET,170-003613
0001125,2020-08-01 07:38:35,2020,8.0,1.0,744,7 - False Alarm & False Call,"Detector activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,1683 WYATT WAY 43004,Jefferson Township Fire Department,1683 WYATT WAY,170-002080
0001124,2020-07-31 22:51:33,2020,7.0,31.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,8183 CLARK STATE CT 43004,Jefferson Township Fire Department,8183 CLARK STATE COURT,170-003898
0001121,2020-07-30 21:14:08,2020,7.0,30.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,387 DIRECTORY DR 43213,Jefferson Township Fire Department,387 DIRECTORY DRIVE,
0001120,2020-07-30 20:55:07,2020,7.0,30.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,7320 SMITHS MILL RD 46054,Jefferson Township Fire Department,7320 SMITHS MILL ROAD,
0001118,2020-07-30 17:28:30,2020,7.0,30.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,1618 PERRIS CT 43054,Jefferson Township Fire Department,1618 PERRIS COURT,
0001117,2020-07-30 17:17:15,2020,7.0,30.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,537 LANDOVER PL 43230,Jefferson Township Fire Department,537 LANDOVER PL,
0001110,2020-07-29 10:42:03,2020,7.0,29.0,611,6 - Good Intent Call,Dispatched and cancelled en route,419,4 - Residential,1 or 2 family dwelling,4,4 - Automatic aid given,7783 FENWAY RD 43054,Jefferson Township Fire Department,7783 FENWAY ROAD,
0001109,2020-07-29 07:31:05,2020,7.0,29.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7744 LUPINE DR 43004,Jefferson Township Fire Department,7744 LUPINE DRIVE,171-001243
0001105,2020-07-28 07:36:55,2020,7.0,28.0,611,6 - Good Intent Call,Dispatched and cancelled en route,419,4 - Residential,1 or 2 family dwelling,,,6805 CLARK STATE RD 43004,Jefferson Township Fire Department,6805 CLARK STATE ROAD,170-000154
0001104,2020-07-28 07:04:52,2020,7.0,28.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,934 DRESSAGE TRCE 43004,Jefferson Township Fire Department,934 DRESSAGE TRCE,
0001103,2020-07-28 06:46:42,2020,7.0,28.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,684 CHESTNUT GROVE DR 43004,Jefferson Township Fire Department,684 CHESTNUT GROVE DRIVE,
0001100,2020-07-27 13:41:21,2020,7.0,27.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,47 WICKFIELD RD 43004,Jefferson Township Fire Department,47 WICKFIELD ROAD,068-000047
0001098,2020-07-27 08:59:50,2020,7.0,27.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,7863 WAGGONER GROVE BLVD 43004,Jefferson Township Fire Department,7863 WAGGONER GROVE BOULEVARD,
0001096,2020-07-26 02:52:37,2020,7.0,26.0,735,7 - False Alarm & False Call,Alarm system sounded due to malfunction,215,2 - Educational,High school/junior high school/middle school,4,4 - Automatic aid given,349 SHADY SPRING DR 43230,Jefferson Township Fire Department,349 SHADY SPRING DRIVE,
0001093,2020-07-25 03:56:04,2020,7.0,25.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,69 IMPERIAL DR 43230,Jefferson Township Fire Department,69 IMPERIAL DRIVE,
0001092,2020-07-24 22:34:30,2020,7.0,24.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,8662 BRENSTUHL PARK DR 43004,Jefferson Township Fire Department,8662 BRENSTUHL PARK DRIVE,
0001090,2020-07-24 14:15:48,2020,7.0,24.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",150,1 - Assembly,"Public or government, other",,,6767 HAVENS CORNERS RD 43004,Jefferson Township Fire Department,6767 HAVENS CORNERS ROAD,170-002576
0001089,2020-07-24 13:21:26,2020,7.0,24.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1226 STONE TRAIL DR 43004,Jefferson Township Fire Department,1226 STONE TRAIL DRIVE,170-003961
0001085,2020-07-23 17:29:21,2020,7.0,23.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,310 WATLING RD 43230,Jefferson Township Fire Department,310 WATLING ROAD,
0001079,2020-07-22 12:00:37,2020,7.0,22.0,736,7 - False Alarm & False Call,CO detector activation due to malfunction,419,4 - Residential,1 or 2 family dwelling,,,7949 ASPEN RIDGE DR 43004,Jefferson Township Fire Department,7949 ASPEN RIDGE DRIVE,171-000985
0001074,2020-07-21 20:36:31,2020,7.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,258 KINGSMEADOW LN 43004,Jefferson Township Fire Department,258 KINGSMEADOW LANE,068-000156
0001073,2020-07-21 17:19:28,2020,7.0,21.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,MORSE RD 43054,Jefferson Township Fire Department,MORSE ROAD,170-000645
0001071,2020-07-21 14:26:30,2020,7.0,21.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,,,3841 MANN RD 43004,Jefferson Township Fire Department,3841 MANN ROAD,170-000624
0001067,2020-07-20 13:25:07,2020,7.0,20.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,3107 KNOLL DR 43230,Jefferson Township Fire Department,3107 KNOLL DRIVE,170-001763
0001059,2020-07-18 15:10:29,2020,7.0,18.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1106 POPPY HILLS DR 43004,Jefferson Township Fire Department,1106 POPPY HILLS DRIVE,170-002287
0001058,2020-07-18 10:53:41,2020,7.0,18.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,765 CROSS POINTE RD 43230,Jefferson Township Fire Department,765 CROSS POINTE ROAD,
0001057,2020-07-18 09:49:59,2020,7.0,18.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,5516 CLARK STATE RD 43230,Jefferson Township Fire Department,5516 CLARK STATE ROAD,170-001284
0001048,2020-07-16 20:31:09,2020,7.0,16.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,59 KINGSMEADOW LN 43004,Jefferson Township Fire Department,59 KINGSMEADOW LANE,068-000101
0001042,2020-07-16 06:33:55,2020,7.0,16.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,6337 DARLING RD 43004,Jefferson Township Fire Department,6337 DARLING ROAD,170-002753
0001041,2020-07-16 02:32:49,2020,7.0,16.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,,,1994 HAVENSWOOD PL 43004,Jefferson Township Fire Department,1994 HAVENSWOOD PL,170-002204
0001040,2020-07-16 02:17:32,2020,7.0,16.0,744,7 - False Alarm & False Call,"Detector activation, no fire - unintentional",,,,4,4 - Automatic aid given,349 SHADY SPRING DR 43230,Jefferson Township Fire Department,349 SHADY SPRING DRIVE,
0001039,2020-07-15 17:43:00,2020,7.0,15.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1088 GAREY VALLEY AVE 43004,Jefferson Township Fire Department,1088 GAREY VALLEY AVENUE,
0001038,2020-07-15 12:18:11,2020,7.0,15.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,325 CHAPELFIELD RD 43230,Jefferson Township Fire Department,325 CHAPELFIELD ROAD,
0001031,2020-07-13 20:11:48,2020,7.0,13.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,3841 MANN RD 43004,Jefferson Township Fire Department,3841 MANN ROAD,170-000624
0001029,2020-07-13 07:49:06,2020,7.0,13.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,562 ARBORS CIR 43054,Jefferson Township Fire Department,562 ARBORS CIR,
0001026,2020-07-11 23:58:20,2020,7.0,11.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7902 BIRCH CREEK DR 43004,Jefferson Township Fire Department,7902 BIRCH CREEK DRIVE,171-001053
0001023,2020-07-11 21:09:46,2020,7.0,11.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,1994 HAVENSWOOD PL 43004,Jefferson Township Fire Department,1994 HAVENSWOOD PL,170-002204
0001020,2020-07-11 04:56:19,2020,7.0,11.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,,,396 ROCKY SPRINGS DR 43004,Jefferson Township Fire Department,396 ROCKY SPRINGS DRIVE,170-003341
0001019,2020-07-10 23:48:40,2020,7.0,10.0,322,3 - Rescue & Emergency Medical Service Incident,Motor vehicle accident with injuries,419,4 - Residential,1 or 2 family dwelling,,,8009 ASPEN RIDGE DR 43004,Jefferson Township Fire Department,8009 ASPEN RIDGE DRIVE,171-000970
0001018,2020-07-10 17:44:37,2020,7.0,10.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7285 IRONWOOD DR 43004,Jefferson Township Fire Department,7285 IRONWOOD DRIVE,170-003955
0001012,2020-07-09 21:30:24,2020,7.0,9.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,14210 E BROAD ST 43068,Jefferson Township Fire Department,14210 BROAD STREET,
0001010,2020-07-09 18:27:21,2020,7.0,9.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,8022 CRETE LN 43004,Jefferson Township Fire Department,8022 CRETE LANE,
0001004,2020-07-08 13:31:34,2020,7.0,8.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,968 N WAGGONER RD 43004,Jefferson Township Fire Department,968 WAGGONER ROAD,
0000997,2020-07-07 13:15:39,2020,7.0,7.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,5040 FOREST DR 43054,Jefferson Township Fire Department,5040 FOREST DRIVE,
0000996,2020-07-07 09:19:04,2020,7.0,7.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,781 SCIENCE BLVD 43230,Jefferson Township Fire Department,781 SCIENCE BOULEVARD,
0000995,2020-07-07 08:14:51,2020,7.0,7.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,600 MORRISON RD 43230,Jefferson Township Fire Department,600 MORRISON ROAD,
0000993,2020-07-06 21:55:40,2020,7.0,6.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,625 MEADOW GREEN CIR 43230,Jefferson Township Fire Department,625 MEADOW GREEN CIR,
0000991,2020-07-06 10:27:49,2020,7.0,6.0,743,7 - False Alarm & False Call,"Smoke detector activation, no fire - unintentional",,,,4,4 - Automatic aid given,781 SCIENCE BLVD 43230,Jefferson Township Fire Department,781 SCIENCE BOULEVARD,
0000990,2020-07-06 10:03:45,2020,7.0,6.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,6660 BROUGHTON AVE 43213,Jefferson Township Fire Department,6660 BROUGHTON AVENUE,
0000989,2020-07-05 16:19:07,2020,7.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,1167 BARLOWE RUN DR 43004,Jefferson Township Fire Department,1167 BARLOWE RUN DRIVE,
0000987,2020-07-05 07:55:00,2020,7.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1391 PHLOX AVE 43004,Jefferson Township Fire Department,1391 PHLOX AVENUE,
0000983,2020-07-04 17:06:31,2020,7.0,4.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,5061 SHAGBARK RD 43230,Jefferson Township Fire Department,5061 SHAGBARK ROAD,027-000117
0000977,2020-07-02 18:47:29,2020,7.0,2.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,HAMILTON RD 43230,Jefferson Township Fire Department,HAMILTON ROAD,027-000140
0000975,2020-07-02 09:16:38,2020,7.0,2.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,7333 SMITHS MILL RD 43230,Jefferson Township Fire Department,7333 SMITHS MILL ROAD,
0000970,2020-07-01 08:37:21,2020,7.0,1.0,733,7 - False Alarm & False Call,Smoke detector activation due to malfunction,419,4 - Residential,1 or 2 family dwelling,,,7324 JEFFERSON MEADOWS DR 43004,Jefferson Township Fire Department,7324 JEFFERSON MEADOWS DRIVE,
0000969,2020-06-30 19:28:14,2020,6.0,30.0,711,7 - False Alarm & False Call,"Municipal alarm system, malicious false alarm",,,,4,4 - Automatic aid given,1310 HARRISON POND DR 43054,Jefferson Township Fire Department,1310 HARRISON POND DRIVE,
0000967,2020-06-30 13:22:29,2020,6.0,30.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,6355 TAYLOR RD 43004,Jefferson Township Fire Department,6355 TAYLOR ROAD,
0000960,2020-06-29 02:12:08,2020,6.0,29.0,441,4 - Hazardous Condition (No Fire),"Heat from short circuit (wiring), defective/worn",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,3742 MANN RD 43004,Jefferson Township Fire Department,3742 MANN ROAD,170-001427
