agency_fdid,basic_incident_number_(fd1),basic_incident_date_original_(fd1.3),basic_incident_year_(fd1.3),basic_incident_type_code_(fd1.21),basic_incident_type_(fd1.21),basic_aid_given_or_received_code_(fd1.22),basic_aid_given_or_received_(fd1.22),basic_property_use_category_(fd1.46),basic_property_use_code_(fd1.46),basic_property_use_(fd1.46),basic_incident_city_name_(fd1.16),basic_incident_state_(fd1.18),basic_incident_postal_code_(fd1.19)
25115,0000758,05/19/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000758,04/30/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,9 - Outside or Special Property,961,Highway or divided highway,Blacklick,OH,43004
25115,0000757,06/01/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000757,05/19/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,0000757,04/30/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000756,06/01/2021,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,"3 - Health Care, Detention & Correction",340,"Clinics, doctors offices, hemodialysis cntr, other",Gahanna,OH,43230
25115,0000756,05/19/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,0000756,04/30/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,0000755,06/01/2021,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,GAHANNA,OH,43004
25115,0000755,05/19/2020,2020.0,743.0,"Smoke detector activation, no fire - unintentional",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,New Albany,OH,43054
25115,0000755,04/30/2019,2019.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000754,06/01/2021,2021.0,622.0,No incident found on arrival at dispatch address,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43004
25115,0000754,05/19/2020,2020.0,111.0,Building fire,4.0,Automatic aid given,9 - Outside or Special Property,926,"Outbuilding, protective shelter",Gahanna,OH,43230
25115,0000754,04/29/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,9 - Outside or Special Property,926,"Outbuilding, protective shelter",JEFFERSON TWP,OH,43004
25115,0000753,05/31/2021,2021.0,622.0,No incident found on arrival at dispatch address,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Jefferson Township,OH,43004
25115,0000753,05/19/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000753,04/29/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",JEFFERSON TWP,OH,43004
25115,0000752,05/31/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43068
25115,0000752,05/19/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,REYNOLDSBURG,OH,43004
25115,0000752,04/29/2019,2019.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000751,05/31/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000751,05/18/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000751,04/28/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000750,05/31/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000750,05/18/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000750,04/28/2019,2019.0,510.0,"Person in distress, other",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000749,05/31/2021,2021.0,736.0,CO detector activation due to malfunction,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000749,05/18/2020,2020.0,322.0,Motor vehicle accident with injuries,2.0,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43004
25115,0000749,04/28/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000748,05/31/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000748,05/18/2020,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000748,04/27/2019,2019.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000747,05/30/2021,2021.0,611.0,Dispatched and cancelled en route,,,9 - Outside or Special Property,963,Street or road in commercial area,Reynoldsburg,OH,43068
25115,0000747,05/18/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000747,04/27/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,0000746,05/30/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0000746,05/18/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,"5 - Mercantile, Business",539,"Household goods, sales, repairs",Reynoldsburg,OH,43068
25115,0000746,04/27/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0000745,05/29/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43068
25115,0000745,05/18/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000745,04/27/2019,2019.0,715.0,"Local alarm system, malicious false alarm",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,0000744,05/29/2021,2021.0,744.0,"Detector activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000744,05/18/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,0000744,04/26/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0000743,05/28/2021,2021.0,522.0,Water or steam leak,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000743,05/17/2020,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0000743,04/26/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,PATASKALA,OH,43068
25115,0000742,05/28/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000742,05/17/2020,2020.0,744.0,"Detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000742,04/26/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000741,05/28/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0000741,05/17/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,"5 - Mercantile, Business",539,"Household goods, sales, repairs",Reynoldsburg,OH,43068
25115,0000741,04/26/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000740,05/28/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,0000740,05/17/2020,2020.0,520.0,"Water problem, other",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000740,04/26/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,REYNOLDSBURG,OH,43062
25115,0000739,05/28/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000739,05/16/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000739,04/26/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43004
25115,0000738,05/28/2021,2021.0,322.0,Motor vehicle accident with injuries,4.0,Automatic aid given,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Blacklick,OH,43004
25115,0000738,05/16/2020,2020.0,611.0,Dispatched and cancelled en route,,,1 - Assembly,131,"Church, mosque, synagogue, temple, chapel",Reynoldsburg,OH,43068
25115,0000738,04/26/2019,2019.0,322.0,Motor vehicle accident with injuries,4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000737,05/28/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",JEFFERSON TWP,OH,43004
25115,0000737,05/16/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000737,04/26/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000736,05/28/2021,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000736,05/15/2020,2020.0,611.0,Dispatched and cancelled en route,,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0000736,04/26/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000735,05/27/2021,2021.0,733.0,Smoke detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000735,05/15/2020,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Reynoldsburg,OH,43068
25115,0000735,04/26/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,0000734,05/27/2021,2021.0,412.0,Gas leak (natural gas or LPG),4.0,Automatic aid given,8 - Storage,891,Warehouse,Columbus,OH,43213
25115,0000734,05/15/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,0000734,04/25/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000733,05/27/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000733,05/15/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000733,04/25/2019,2019.0,611.0,Dispatched and cancelled en route,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000732,05/27/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,9 - Outside or Special Property,965,Vehicle parking area,Reynoldsburg,OH,43068
25115,0000732,05/14/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0000732,04/25/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000731,05/26/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0000731,05/14/2020,2020.0,733.0,Smoke detector activation due to malfunction,4.0,Automatic aid given,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",Gahanna,OH,43230
25115,0000731,04/25/2019,2019.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000730,05/26/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,1 - Assembly,150,"Public or government, other",JEFFERSON TWP,OH,43004
25115,0000730,05/14/2020,2020.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,9 - Outside or Special Property,960,"Street, other",Pataskala,OH,43062
25115,0000730,04/25/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,0000729,05/26/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,GAHANNA,OH,43004
25115,0000729,05/14/2020,2020.0,112.0,Fires in structure other than in a building,4.0,Automatic aid given,"5 - Mercantile, Business",592,Bank,Gahanna,OH,43230
25115,0000729,04/25/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000728,05/26/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,GAHANNA,OH,43004
25115,0000728,05/14/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000728,04/25/2019,2019.0,531.0,Smoke or odor removal,4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000727,05/26/2021,2021.0,111.0,Building fire,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000727,05/13/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0000727,04/25/2019,2019.0,745.0,"Alarm system activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000726,05/25/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000726,05/13/2020,2020.0,745.0,"Alarm system activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,REYNOLDSBURG,OH,43004
25115,0000725,05/25/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000725,05/13/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000725,04/25/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Reynoldsburg,OH,43068
25115,0000724,05/25/2021,2021.0,611.0,Dispatched and cancelled en route,2.0,Automatic aid received,4 - Residential,429,Multifamily dwelling,JEFFERSON TWP,OH,43004
25115,0000724,05/13/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000724,04/25/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000723,05/25/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",Gahanna,OH,43230
25115,0000723,05/13/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000723,04/25/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000722,05/25/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",Gahanna,OH,43230
25115,0000722,05/13/2020,2020.0,531.0,Smoke or odor removal,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000722,04/25/2019,2019.0,611.0,Dispatched and cancelled en route,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000721,05/25/2021,2021.0,671.0,HazMat release investigation w/no HazMat,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Blacklick,OH,43004
25115,0000721,05/12/2020,2020.0,744.0,"Detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000721,04/24/2019,2019.0,561.0,Unauthorized burning,,,9 - Outside or Special Property,931,Open land or field,Pataskala,OH,43062
25115,0000720,05/25/2021,2021.0,743.0,"Smoke detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000720,05/12/2020,2020.0,412.0,Gas leak (natural gas or LPG),4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000720,04/24/2019,2019.0,412.0,Gas leak (natural gas or LPG),2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000719,05/25/2021,2021.0,111.0,Building fire,4.0,Automatic aid given,4 - Residential,429,Multifamily dwelling,COLUMBUS,OH,43004
25115,0000719,05/12/2020,2020.0,745.0,"Alarm system activation, no fire - unintentional",4.0,Automatic aid given,,,,Gahanna,OH,43230
